usage_start_date,billing_account_id,project_id,project_name,environment,team,service_description,sku_description,resource_name,location,usage_amount,usage_unit,cost,credits,net_cost,labels
2026-03-06,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-raw-events,us-central1,105.4,GiB-month,35.27,-0.0,35.27,env=analytics;team=data-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast1,551.73,hour,141.05,-0.0,141.05,env=production;team=retail-platform;owner=portfolio
2026-03-07,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast2,2034.26,hour,256.23,-0.0,256.23,env=shared;team=shared-services;owner=portfolio
2026-03-07,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,asia-southeast1,38.58,hour,3.94,0,3.94,env=shared;team=shared-services;owner=portfolio
2026-03-07,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast2,558.2,GiB,40.2,0,40.2,env=development;team=retail-platform;owner=portfolio
2026-03-07,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast1,353.66,GiB-month,30.77,0,30.77,env=production;team=retail-platform;owner=portfolio
2026-03-07,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-dev-test,asia-southeast2,585.25,hour,121.4,-0.0,121.4,env=shared;team=shared-services;owner=portfolio
2026-03-07,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-prod,asia-southeast2,106.39,GiB,35.88,0,35.88,env=shared;team=shared-services;owner=portfolio
2026-03-07,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,189.23,hour,46.33,0,46.33,env=analytics;team=data-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast2,1344.96,hour,257.78,-0.0,257.78,env=shared;team=shared-services;owner=portfolio
2026-03-08,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast1,78.03,GiB,20.56,0,20.56,env=analytics;team=data-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,1227.42,GiB-month,63.13,-0.0,63.13,env=production;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast2,2179.41,hour,395.38,-0.0,395.38,env=shared;team=shared-services;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,us-central1,666.29,hour,93.62,-9.36,84.26,env=production;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,us-central1,147.27,hour,37.68,0,37.68,env=development;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,968.63,GiB,43.44,0,43.44,env=development;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-web-01,asia-southeast2,202.97,hour,51.68,-5.17,46.51,env=production;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,48.56,GiB-month,11.16,0,11.16,env=development;team=retail-platform;owner=portfolio
2026-03-08,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,us-central1,292.34,hour,80.67,0,80.67,env=analytics;team=data-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,285.28,GiB,53.37,0,53.37,env=development;team=retail-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-web-01,asia-southeast2,1563.09,hour,113.12,-0.0,113.12,env=development;team=retail-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,429.44,GiB-month,47.8,-2.39,45.41,env=development;team=retail-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-analytics-dwh,us-central1,1078.56,GiB-month,91.6,-9.16,82.44,env=analytics;team=data-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,247.71,GiB-month,63.06,-0.0,63.06,env=shared;team=shared-services;owner=portfolio
2026-03-09,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-analytics-dwh,us-central1,727.79,GiB-month,159.54,-0.0,159.54,env=analytics;team=data-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast1,2958.27,hour,345.61,-0.0,345.61,env=development;team=retail-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,287.65,GiB-month,58.87,-5.89,52.98,env=development;team=retail-platform;owner=portfolio
2026-03-09,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,75.18,GiB,9.9,0,9.9,env=production;team=retail-platform;owner=portfolio
2026-03-10,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,us-central1,95.43,GiB,26.65,0,26.65,env=production;team=retail-platform;owner=portfolio
2026-03-10,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast1,673.85,GiB-month,88.91,-0.0,88.91,env=shared;team=shared-services;owner=portfolio
2026-03-10,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-dev-test,asia-southeast1,908.99,hour,144.27,-0.0,144.27,env=development;team=retail-platform;owner=portfolio
2026-03-10,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast2,872.82,hour,99.48,0,99.48,env=production;team=retail-platform;owner=portfolio
2026-03-10,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Storage,bq-raw-events,asia-southeast1,330.9,GiB-month,48.65,-2.43,46.22,env=shared;team=shared-services;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,149.13,GiB,38.01,0,38.01,env=production;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,67.74,GiB,17.35,0,17.35,env=development;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-raw-events,us-central1,97.88,GiB-month,17.38,-1.74,15.64,env=development;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,92.47,GiB-month,13.53,0,13.53,env=production;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast1,368.19,GiB,49.71,0,49.71,env=analytics;team=data-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,35.69,GiB,11.65,0,11.65,env=development;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast1,949.45,GiB-month,167.74,-0.0,167.74,env=analytics;team=data-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,1092.98,GiB-month,84.88,-4.24,80.64,env=development;team=retail-platform;owner=portfolio
2026-03-11,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,122.11,GiB,29.39,0,29.39,env=shared;team=shared-services;owner=portfolio
2026-03-12,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,825.36,GiB-month,111.84,-0.0,111.84,env=analytics;team=data-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,409.45,GiB,51.65,0,51.65,env=development;team=retail-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,us-central1,103.67,GiB,34.46,0,34.46,env=production;team=retail-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,us-central1,65.45,hour,11.66,0,11.66,env=analytics;team=data-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast1,349.27,GiB-month,92.86,-9.29,83.57,env=production;team=retail-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-02,asia-southeast1,822.13,hour,55.43,-5.54,49.88,env=development;team=retail-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,asia-southeast2,34.05,hour,7.21,0,7.21,env=analytics;team=data-platform;owner=portfolio
2026-03-12,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast1,17.08,GiB-month,5.1,0,5.1,env=analytics;team=data-platform;owner=portfolio
2026-03-13,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,us-central1,160.87,hour,9.76,0,9.76,env=analytics;team=data-platform;owner=portfolio
2026-03-13,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,83.85,GiB,22.41,0,22.41,env=analytics;team=data-platform;owner=portfolio
2026-03-13,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,204.72,GiB-month,48.57,-4.86,43.71,env=analytics;team=data-platform;owner=portfolio
2026-03-13,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,us-central1,91.72,GiB-month,25.07,0,25.07,env=production;team=retail-platform;owner=portfolio
2026-03-13,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast1,1290.17,hour,106.38,0,106.38,env=analytics;team=data-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,us-central1,118.6,hour,25.28,0,25.28,env=shared;team=shared-services;owner=portfolio
2026-03-14,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,141.4,hour,11.75,0,11.75,env=production;team=retail-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast2,1181.49,GiB-month,93.17,-4.66,88.51,env=analytics;team=data-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Run,vCPU,run-report-api,us-central1,280.57,hour,14.07,0,14.07,env=production;team=retail-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-prod,us-central1,41.66,GiB,9.44,0,9.44,env=production;team=retail-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,us-central1,80.41,GiB-month,24.53,-0.0,24.53,env=development;team=retail-platform;owner=portfolio
2026-03-14,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast2,398.42,hour,136.19,-0.0,136.19,env=development;team=retail-platform;owner=portfolio
2026-03-15,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast2,707.76,hour,78.24,0,78.24,env=shared;team=shared-services;owner=portfolio
2026-03-15,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast1,514.79,hour,82.0,-0.0,82.0,env=analytics;team=data-platform;owner=portfolio
2026-03-15,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-prod,us-central1,249.31,GiB,46.74,0,46.74,env=analytics;team=data-platform;owner=portfolio
2026-03-15,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,439.8,GiB-month,112.35,-11.24,101.12,env=analytics;team=data-platform;owner=portfolio
2026-03-15,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,us-central1,1381.66,hour,382.85,-19.14,363.71,env=development;team=retail-platform;owner=portfolio
2026-03-15,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,133.47,hour,9.81,0,9.81,env=analytics;team=data-platform;owner=portfolio
2026-03-16,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Storage,bq-raw-events,us-central1,114.24,GiB-month,18.12,-0.0,18.12,env=shared;team=shared-services;owner=portfolio
2026-03-16,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast1,191.71,GiB-month,25.12,-0.0,25.12,env=analytics;team=data-platform;owner=portfolio
2026-03-16,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast1,81.61,GiB-month,26.41,0,26.41,env=shared;team=shared-services;owner=portfolio
2026-03-16,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,1036.9,hour,94.24,0,94.24,env=shared;team=shared-services;owner=portfolio
2026-03-16,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,147.18,GiB-month,27.32,0,27.32,env=development;team=retail-platform;owner=portfolio
2026-03-16,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast1,1243.56,hour,99.16,-0.0,99.16,env=development;team=retail-platform;owner=portfolio
2026-03-16,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-batch-large,us-central1,631.32,hour,141.22,-7.06,134.16,env=analytics;team=data-platform;owner=portfolio
2026-03-16,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,asia-southeast1,54.38,GiB-month,17.37,0,17.37,env=production;team=retail-platform;owner=portfolio
2026-03-17,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-batch-large,asia-southeast1,1645.3,hour,150.8,-7.54,143.26,env=shared;team=shared-services;owner=portfolio
2026-03-17,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,us-central1,310.65,hour,17.0,0,17.0,env=analytics;team=data-platform;owner=portfolio
2026-03-17,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Storage,bq-raw-events,asia-southeast1,143.01,GiB-month,24.66,-2.47,22.19,env=shared;team=shared-services;owner=portfolio
2026-03-17,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,144.81,GiB-month,26.14,0,26.14,env=production;team=retail-platform;owner=portfolio
2026-03-17,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-dev-test,us-central1,430.28,hour,141.88,-14.19,127.69,env=development;team=retail-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-marketing-mart,asia-southeast1,170.13,GiB-month,40.24,-0.0,40.24,env=production;team=retail-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast1,47.66,GiB-month,13.68,0,13.68,env=analytics;team=data-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-shared,asia-southeast1,15.85,GiB,4.52,0,4.52,env=shared;team=shared-services;owner=portfolio
2026-03-18,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,asia-southeast2,1449.73,hour,359.85,-17.99,341.86,env=development;team=retail-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,1287.99,GiB-month,249.74,-12.49,237.25,env=shared;team=shared-services;owner=portfolio
2026-03-18,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,1133.77,hour,120.6,-0.0,120.6,env=development;team=retail-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,asia-southeast2,27.58,hour,5.16,0,5.16,env=shared;team=shared-services;owner=portfolio
2026-03-18,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,us-central1,210.98,GiB-month,53.61,-0.0,53.61,env=analytics;team=data-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast1,288.89,GiB-month,32.73,0,32.73,env=development;team=retail-platform;owner=portfolio
2026-03-18,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-legacy-reporting,us-central1,1215.44,hour,393.71,-0.0,393.71,env=shared;team=shared-services;owner=portfolio
2026-03-19,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-batch-large,us-central1,1171.76,hour,346.33,-0.0,346.33,env=shared;team=shared-services;owner=portfolio
2026-03-19,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,us-central1,828.56,hour,195.0,-0.0,195.0,env=analytics;team=data-platform;owner=portfolio
2026-03-19,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-legacy-reporting,us-central1,449.2,hour,135.91,-0.0,135.91,env=development;team=retail-platform;owner=portfolio
2026-03-19,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,956.67,hour,97.18,0,97.18,env=shared;team=shared-services;owner=portfolio
2026-03-19,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast1,355.63,GiB-month,114.2,-0.0,114.2,env=analytics;team=data-platform;owner=portfolio
2026-03-19,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,316.36,GiB-month,29.34,0,29.34,env=development;team=retail-platform;owner=portfolio
2026-03-19,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-dev-test,asia-southeast1,256.37,hour,85.44,-0.0,85.44,env=production;team=retail-platform;owner=portfolio
2026-03-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-order-api,asia-southeast2,233.0,hour,22.35,0,22.35,env=shared;team=shared-services;owner=portfolio
2026-03-20,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast1,76.51,GiB-month,14.18,0,14.18,env=production;team=retail-platform;owner=portfolio
2026-03-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Storage,bq-raw-events,asia-southeast1,319.62,GiB-month,59.45,-0.0,59.45,env=shared;team=shared-services;owner=portfolio
2026-03-20,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-batch-large,us-central1,1217.63,hour,146.96,-0.0,146.96,env=production;team=retail-platform;owner=portfolio
2026-03-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,500.86,hour,39.89,0,39.89,env=shared;team=shared-services;owner=portfolio
2026-03-20,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-payment-api,us-central1,180.76,hour,16.48,0,16.48,env=analytics;team=data-platform;owner=portfolio
2026-03-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-raw-events,asia-southeast2,452.31,GiB-month,84.03,-0.0,84.03,env=shared;team=shared-services;owner=portfolio
2026-03-21,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-order-api,us-central1,113.33,hour,21.85,0,21.85,env=shared;team=shared-services;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast2,485.57,hour,107.26,-0.0,107.26,env=development;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-order-api,asia-southeast1,127.99,hour,9.96,0,9.96,env=development;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,308.98,hour,75.38,0,75.38,env=production;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast1,166.01,GiB,47.89,0,47.89,env=production;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-web-01,asia-southeast2,1481.55,hour,100.22,-10.02,90.2,env=analytics;team=data-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,54.29,hour,15.74,0,15.74,env=development;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast1,2408.02,hour,163.67,0,163.67,env=development;team=retail-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,us-central1,75.37,GiB-month,24.76,-0.0,24.76,env=analytics;team=data-platform;owner=portfolio
2026-03-21,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,us-central1,78.38,GiB-month,23.58,0,23.58,env=production;team=retail-platform;owner=portfolio
2026-03-22,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,VM Instance Core,gce-dev-test,us-central1,253.69,hour,38.1,-1.91,36.2,env=analytics;team=data-platform;owner=portfolio
2026-03-22,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-web-01,us-central1,915.71,hour,125.75,-6.29,119.46,env=production;team=retail-platform;owner=portfolio
2026-03-22,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-shared,asia-southeast1,20.52,GiB,7.07,0,7.07,env=shared;team=shared-services;owner=portfolio
2026-03-22,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Run,vCPU,run-report-api,us-central1,61.03,hour,14.88,0,14.88,env=production;team=retail-platform;owner=portfolio
2026-03-22,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,481.15,GiB-month,32.32,0,32.32,env=shared;team=shared-services;owner=portfolio
2026-03-22,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-analytics-dwh,asia-southeast1,2396.36,GiB-month,159.81,-0.0,159.81,env=production;team=retail-platform;owner=portfolio
